"Orang ini ky bukan, ulama bukan, terkenal juga tidak, cuman muter2 ghibah ulama2 NU. Kelihatannya dakwah isinya ghibah terus...tak ubahnya seperti seles... jangan marah kalau kita kritik....pokoknya ini ujung2nya menyalahkan NU. semua saudara pemirsa waspadalah!!!!!!!",-0.9669632681220451
"YaAllah, kalau dipahami semakin lama bicaranya semakin nyinyir....Allah....",0
"Subhanallah ustadz ini mencela orang lain ulama lain paham liberal, ini gak boleh usradz dakwah jangan kemana mana subhanallah introspeksi ustafz🙏",-0.9094820915674738
"NU itu go internasional, mari kita saudaraku masing2 introspeksi, menjaga keutuhan PANCASILA, UUD 45, NKRI, dan Bhineka tunggal ika...",0.8643158135395764
Jangan salah2kan Dedy c beliau tak minta saran. Jangan2 yg dibahas ujung2nya nyalahkan orang NU. ulama NU. Stop ustadz...,0
"Dedy kobuser tak minta pendapat, disaranin dasar kadal guru...",0.9669632681220451
Kalau ngomongnya melarang orang menghujad ulama lain tapi ujung2nya nyinyir ulama yg lebih alim... bagi yg terbuka hatinya amatilah...dasar jenggot semakin panjang semakin goblok,-0.975
Orang melek pasti akan berguru ke ulama2 NU. sebaliknya orang2 yang buta matanya juga hatinya pasti suka berserikat ke golongan orang2 yg suka berbicara nyinyir..kepada ulama2 yg lebih alim..👎,0.975
"MashaAllah qta doa kan smoga om deddy C,  akan mendapatkan pembimbing yg benar dan sll mendapatkan rahmah dan hidayah begitu jg dgn qta ummat mukmin aamiinnnnn",0.975
"Kalo Melihat Mukanye Perut Guwe Jadi Muleesss Pengen Kentut,  Preeeettt Kenape Yee ?",0
Engkau ini TerLalu banyak mengurusi orang,0
Ustad gunane nyiyir bae wong manjing islam  darani ribral.kita bangga dedi masuk muslim..brrti bertambah temen muslim kita.cramahe isinya njelekin orang ngerti dosa ora si rika tad...,0.008211596650653043
Bung Dedy maapnya bukan kami menggurui anda bung Dedy tanyalah PD ustad fellix soal agama Islam dan ustad moganta kalau ustad2 ini ustd yg benar jangan kepada Islam Nusantara yg salah kaprah,0.9469769280244468
Ustad koplak kerjanya nyinyirin orang,0
Walaikum salam wbhSemoga sehatSelalu ustad aminaminaminyarobb,0
Orang goblog comen...,0
Kalaupun islam nusantara sama dg islam Rahmatalil alamiin.kenapa harus muncul islam nusantara.Disinilah muncul fitnah dan membuat umat bingung.Mari kembalilah kepada Islam rahmatalil alamiin yg di bawa olrh Rasulullah,-0.975
"Ada medsos malah saling serang,Yang ini bilang dia liberal,yang ono bilang yang ini radikal",-0.8952002596247636
"Maaf ustadz, ada orang masuk islam kok anda nyinyirin terus,seharusnya anda sebagai ustadz senang bukan malah ngomong aneh aneh",0.975
Barakallah ustadz ...afwan saya blm bisa tulis pesan d live chat gmn caranya,-0.9094820915674738
Barakallahu Ust....sudah banyak memberi pencerahan kpd Ummat  🙏,0.9575054935196873
Semoga om deddy nonton nih video,0
"Kyai ini pngobo obok
Islam.....
Klw maw di timur tengah sana ceramah  ustad....kmii ini nkri bukan bukan tanah arab.
Dari sabang smpai Merauke itu beribu ribu suku dan adat istiadat.",0
"Ini islam arab kyaknya..islam arab.iran..suriah.yg menyatakan guru dedi itu islam liberal.smntra guru dedi gus miftah dari nu.
Z yakin ini Dajjal yg asli .
Yg ingin merubah adat istiadat nkri.
Budaya arab no.....
Adat istiadat arab no.
Yg ada islam yes....",0.975
"Alhamdulillah 3 Tahun. 
Merasakan libur hari Jum'at Abah... Trims",0
Maantap...,0
Jangan nyinyir di YouTube ustad tolong diskusi dan tabayun dengan kyai said,-0.8952002596247636
"Kasihan, sesama muslim udh mulai terpecah belah",-0.9469769280244468
Nah ini yg dikhawatirkan saya sebenarnya.. apakah para mualaf sudah memahami islam yg benar dan tidak benar.. semoga mas deddy tetap dijalan yg lurus tidak belok sana sini,0.975
Saran sy mas DC ikut kajian para artis hijrah Al musyawarah,0
Walaikumsalam wr wb..ustz...😊,0.975
Seorang muslim perempuan  wajib menutup aurat perempuan wajib ber hijab  perempuan suaranya saja aurat,-0.9272203853687137
Semoga  Dedi c bertambah baik    dan sholeh   Aamiin...,0.9354275143773418
Smoga ustadz fahim sllu dalam lindungan alloh swt  dakwah nya jlas cpat dimengerti sllu masuk akal.,0.8307410006966891
"Cocok ustad jangan mnjelek""kn kaya Gus arya",0
Dubai hadir menyimak,0
"Assmualaikum .... semoga ustad dan klga senantiasa selallu ada dalam lindungan allah swt Aamin ya robb ... ustad maaf klau boleh sya ingin minta no wa ustad , krna bannyak hal mengenai masalah ibadah ... krna sya sangat miskin ilmu , dan sya skrang lgi ada di rantau , jdi  saya bingun klau mau bertannya ..
 trima ksih ustad di tunggu no wa nya wssalam mualaikum ...",-0.975
"Apakah betul anda syeh azmad khan klw ga salah dulu akun FB nya,",0
Aamiin Ya Allah..,0
"Bukan Islam dikatain kafir ... muallaf msh di oyak oyak ... 
Tad tad riya' ndak sadar",-0.0011481045539935484
"Semoga mas dedy corbzer....
Mendapatkan jalan yg lurus...jalan yg di ridho'i bukan jalan yg di murkai....smoga mas dedy di pertemukan guru islam yg sesungguhnya....aaaaamiiiiinnn...",0.975
Ini ustad juga ga benar,0.975
Dedy Corbuser masuk Islam salah pilih orang .,0
"Yg paling tajam itu mulut,.. hati2 setiap kata2 akan di pertanggung jawabkan,.

Hati2 dengan orang yg berkata liberal terhadap orang lain,.

Hati2 dengan orang yang mengkafirkan orang lain,.

Hati2 dengan umat muslim yg mengumbar aib saudaranya,. 

Hati2 dengan orang yang berkata baik tapi tindakannya lain,.

Hati2 dengan orang yang menjual nama Allah,nabi,dan agama demi kepentingan diri,.

Hati2 dengan orang yang sesat karena dia sendiri tak tau dia tersesat,.

Hati2 dengan yutuber yang hanya bikin konten untuk menyingung, menyindir, merendahkan sesama muslim,.

Hati2 dengan orang yang pandai bicara& sok pintar namun blm terbukti pristasi, .

Hati2 dengan orang yang mengaku ustadz namun ilmunya blum cukup,.
Niscaya itu membahayakan,.

Hati2 dengan media,.kembali pda diri anda jika Anda salah  mengunakanya,.

Semoga kita tergolong orang yang tak sibuk memikirkan orang lain dan merasa benar sendiri,.

Semoga Allah SWT melindungi kita dari orang-orang munafik,.",-0.9437606608192071
"Seandainya dai dai sholat Jumat berkhotbah seperti ini, pasti akan lebih efektif... di YouTube ini 90% umat tidak ada yg mendengar...",0.004946560702832267
Saya ikut ulama yg lurus seperti habibuna rezeg sihab dan ulama2 lainya.,0.9229105562880748
Saya Dari awal udah nyangka Dia terjurumus di golongan islam nusantara dedengkot libral,0
alahhh ustad2 kaya gini sosmed doang jago... di ajak giliran tabayyun ama kyai2 NU ga pernah berani wkwkwk... contoh noh si nur sugik... baru di datengin banser aja udh ciut apalagi kyainya yg turun XD,0.975
Kasian anda gagal membodohi dedi corbuzer dengan statment agama anda XD... Ngomongin liberal trus anda sndiri radikal?? mau apa hayoo?? salah siapa hayoo??,-0.975
"YG BERHAK MENILAI ALLOH.. 
JGN MUDAH MENILAI SESEORANG DG KEBURUKAN. 
MARI KITA SALING BERGANDENGAN TANGAN JGN TERLALU MUDAH MENILAI SESEORANG DG NILAI KEBURUKAN.. 
MARI KITA SMAKIN INTROSPEKSI DIRI. 
SLL MERASA KURANG DI HADAPAN ALLOH.",0.975
"Kalau om dedy  dapat guru seperti ente dan kawan2 saya jamin dia gak bakal mualaf tad........om dedy lebih pinter ,lebih kritis ....masalah kenapa dia pilih gus miftah buat jadi pembimbing harusnya gak jadi masalah.....harusnya ente mendoakan tad",0
"Manusia bangsat..!! Suka mengumbar aib & kesalahan sesama muslim... Murtad masal adalah yg mengaminkan Do'a Neno warisman sa'at pemilu... Film The santri memang salah karna masuk gereja mengasih makanan pada saat acara keagamaan kristen...
 Memang sangat berat beban Nabi Muhammad.. UmatNya berbeda2 pendapat sama2 merasa benar hingga gontok2an... Namun Nabi Muhammad adalah Pemimpin yg bijak dapat mempersatukan perbedaan pendapat kedua belah pihak yg berselisih... Jika seorang Ustad masih mengumbar Amarah di muka umum apalagi menganggap muslim yg lain Liberal & menuduh Syi'ah.. Tak layak mengaku ustad... Nabi bukan, Sahabat nabi juga bukan, Meng Islamkan orang juga tidak, Marah2 kayak berjasa terhadap Islam.. Dol dol kok gak nyadar kau itu bukan siapa2.. Dengan cara baiklah dlm mengingatkan jika seorang muslim salah...",-0.8112109834331067
Tukang ceramah..yg suka nyinyiiirr..,0.975
"Orang"" kayak gini kok gak pernah bahas mbah maemon zubair, habib luthfi, habib Asegraf  ,Gus Musafip padahal ke ilmunya jauh dari orang ini",-0.6179988733252568
Semoga Dedy pandai2 memilih ustadz yang benar2 mengajarkan Islam yg rahmatan Lil'alamiiin!,0.9669632681220451
"""SAYA KHAWATIR ANDA MASUK KE ISLAM YG LIBERAL"" perkataan ustad ini suudhon,yg penting masuk islam dg kalimat LAA ILAAHA ILLALLOH ,,",-0.975
Macam betul paling benar sendiri..,0.9669632681220451
Smoga hidayah selalu dekat dg dc,-0.9669632681220451
MasyaAllah Terima Kasih bnyk Ustadz. Barokallah☝☝❤,0.975
Apakah gus miftah itu islam liberal begitu tad???,0
Chanelnya HTI n FPI ni yeee,0
ustadz watak syaitoniyyah .... nte di youtub koar koar  adu domba doang & cari terkenal.,0
"Jangan dngarkan fatwa orang sholih, jgn berfatwa berlebih2 an seakan2 org harus steril dari dosa yg tdk bisa (Gus Baha')
Jgn mudah mnjelek2an apalagi mengkafirkan2 org lain sdngkan diri sndri blm tntu lbih baik dripda yg di jelekan. Mohon maaf sblm nya, salam ukhwah 😊",0.8848210357122046
sy kurang faham dengan penjelasan ustadz ini ..,-0.9469769280244468
"idem ustadz,
gara2 kata salah kamar selanjutnya,sehat wal afiat untuk semuanya aamiin..",0.9575054935196873
Chanel provokatif...,-0.975
"Kenapa kamu mencari kesempatan dan bahkan mencari kesalahan kesalahan orang untuk menjadikan diri kamu lebih hebat dari orang lain,orang yang mencari kesalahan orang kejelekan orang dia adalah orang yang paling jelek jangan kamu merasa bahwa kamu orang hebat karena kamu tahu kejelekan orang lain tidak perlu itu bukan tugas kamu wahai umat Muhammad Saw",-0.975
Kamu punya bukti nggak kalo Dedy Corbuzier terjerumus?,0
SAYANG SEKALI DDC  KOK TDK MENCARI GURU2  YG BERKLAS,0
"Muak aku denger cara ngomongnya,sok pinter,sok bener sok suci,orang2 kaya gini ga bakal sprti gus miftah yg bisa mengislamkan bnyk orang,entah sudah brp bnyk orang yg bersyahadat krn bimbingan beliau.ne org yg gus mksd ayam broiler",0.975
"Ustad kamu kaya le mirenal yah 
Ada manis2 nya masyaAllah",0.9229105562880748
Said aqil siradj Toleransi kebablasan yg menuruti hawa nafsunya.,0
dan faktanya NU dan Muhammadiyah masih yang terbesar di Indonesia😅😅,0.975
Mas dedy itu orang yg cerdas insya Allah jika bersungguh2  menjadi ulama yg hebat,0
"Penggiringan opini publik lagi nihh,, drinod nyinyir di media ya udh sadarin aja langsung ke DC nya kalo dia tuh salah masuk islam nya,, jgn berani nya nyinyir aja di media 🤭",-0.5312069991681515
"Karepmu piye to tat.... Enek wong muallaf d salahne, wes islam. D kafir2no",0
Saya setuju mas Dedy C dekat dengan NU dan itu yg terbaik,0.42493432778761103
"iya ustad,kasihan bang dedy,,masih bagus tuh kakak nya ustad felik shiou,masuk islam tepat ,di ustad adi hidayat,,tp semga bang dedy segera sadar,klo dia sudah salah ,dan sgera mecnari islam yg bener,,aamiinn",0.975
"Alhamdulilah di tempat saya kerja, tiap hari Jum'at libur",0
Jangan suka mencela saudaramu seiman. Belum tentu kita sendiri benar. Dedy Corbuzier masuk islam kita dukung saja dan jadilah dia saudara seiman kita.,0.975
"1iri
2beda arah 
Cuma biki cenet  besar",0.9575054935196873
"Sepintar apapun, secerdas apapun  seorang deddy corbuseir kalo ia tdk belajar betul-betul kepada Agama Islam gak bakalan ketemu Islam sebenarnya, kalo tdk belajar ngaji alquran belajar sholat bukan cuma mengucapkan duakalimah syahadad saja, msh jauh, mudah-mudahan mas deddy Istiqamah didalam Islam.Aamiin.",0.975
"Betul bngt divideo sdr ini ustadz, saya juga gak setuju, masa deddy corbusier kalo sholatnya selalu pakai baju ketat baju hitam, sebaiknya ya..paki kopiah gak usah songkok hitam kalo terlalu berat pengap dan pakailh kopiah haji yg tipis, baju koko misal ini Gus miftah kok gak ada saran kale ya....",-0.975
"Wa alaykum salam ustad ,semoga selalu diberi kesehatan dan panjang umur,aamiin..",0.9575054935196873
"ASsalamuallaikum,warohmatullahi wabarokatuh, Masya allah ,allah huakbar ,mksh yah ustadz slallu memebrikan penjabaran y mudah d cerna ,smoga ustadz slallu dlm lindungan allah dan panjang umur ,dan di berikan kemudahan dalam urusan d jalan ALLAH ,ALLAH HUMA Aamiin 🤲🙏",0.7381286916834277
Aneh..,-0.975
"Memang dipahami dan dimengerti bahwa ke2 muallaf tsb ,tdk seperti sdr muallaf yg lain awalnya memang pendeta kemudian banyak belajar setelah muallaf,tentu harapan pembinaan dr gol yang membidangi 
 disamping kemauan sendiri.orang jadi muallaf/hijrah keyakinsn krn fsktor ekonomi,,cinta, hidayah krn merasa yg didalami dlm kitab suci yg dipelajari kontradiksi dgn hati nurani demi mencari kebenaran, pengaruh lingkungan.",0.975
Semoga muallaf dedi dan kak  felix bertambah imannya dan ilmu agama yg diyakini setelah jadi.imuallaf.,0.8478344305355924
Keluar dr lubang buaya malah masuk lubang ular. Kl ga segara keluar dr lubamg ular tetap saja bisa cilaka.,0
Makanya cari guru yang bener2 memegang alquran dan hadis,0
Smg ust Mohammad fahim sehat selalu,0.9669632681220451
FPI kaum khawarij Biadab berkedok jihad dan NU kaum Syirik (bid'ah) yang sama-sama anjing-anjingnya penduduk neraka yang menyembah MAYAT dikuburan dengan MODUS minta BAROKAH!,-0.013190828540886046
"Amiin.. mudah ""han saudara kita DC nonton ini dan menjadi Islam yg kappah...",0.9094820915674738
Roger danuarta jg belajar islam yg lurus dan bljr ngaji jg. Trus ujung oppa orang korea itu jg belajar susah payah utk bs sholat dan ngaji,0.975
Semoga Dedy banyak membaca buku-buku sejarah Islam... Jangan cuma menuruti kata-kata orang liberal di sekitar nya..,0
Mbok Yo ben,0
Iya kyi kholil bangkalan madura ..,0
Kasihan...semoga segera sadar dan dimudahkan untuk mendapat hydayah.,0
*BOTAK BOTAKONTOL COWO MULUT BENCONG*,0
Halo penonton skip,0
Akwkakwkw atta ngpa dimasukin dah,0
Subs dedi turun,0
"Capt vincent itu 2,6  jta sub bro...
Ah ngarang ni vidio, Lol...",0.975
#DediCongorBusyet,0
#DediCongorBusyet,0
#DediCongorBusyet tagarin,0
Biar makin banyak yang tau sebarin di semua media sosial yakin ... makin anjlok ni bapaknya tuyul indonesia dedi Congor Busyet,0.9354275143773418
Gile cameo cpt bgt turunnya..skg dah 718k aj dr aq liat 755k,0
"Cameopler siapa si ajg? Subs dikit mau ikut campur tolol
#SaveCaptVincent",0
"Beda ma yg sblh, vincen udh 2,4....",0
Unsuscribe dn dislike yg jhat,0
REPORT NIH VIDEO,0
"APAANSI NIH VIDEO ANJING, GAJELAS!",0
"Alhamdulilah, kena juga ni orng. Semakin lama semakin songong aja sih. Ada karma kan ? Ayo #unsubscribeDC",0
"teramat arogan seorang DC, seolah olah dia adl trend centre sebuah media sosial, dia angkuh sejak menghina dan mencampuri urusan rmh tangga nya mario teguh, akibat nya skr mario teguh hancur karir dan usaha nya sbg seorang motivator.. yuppz thats DC attitude, really badly..  kini karma berlaku dan arogansi anda akan runtuh oleh tangan Tuhan sendiri.",-0.9637977854486657
"atta aja yg king youtuber bisa kalah oleh Capt vincent loh,,, hehehe",0
Ini memang beda,0
Vincent,0
Kolom Komen sm like dislike disable semua tuh 2 atas wkwkwkek,0.9094820915674738
"Mampus turun njing w slalu dukung capt lah dari dulu 200k sampe sekarang karena saya bercita""jadi pilot bukan jadi upin ipin otot gede kurang pemberani meskipun badan w kurus gk gendut kek si botak tapi w tabrak mampus lu",-0.1546107560217284
"Kerjaanx jatuin org, main keroyok lg.!",0
yutuber tanpa subcriber..  auto glagapan... jangan remehkan netizen yg maha agung.,-0.9575054935196873
Pemilihan presiden youtuber ina,0
Ini sih sama banget kaya drama james charles ma tati... sekarang kejadian di indo.. kesian amat jatohin orang sekarang pake unsubs... mantapp.. makanya sekarang hati2 bikin content jangan salah ngomong. Rasis.. bisa fatal...,-0.955213757188671
content2nya cameo sbnrnya bagus..cm kali ini lg apes aja collab sm DC lgs menurun deh subscribernya🙈,0.036894728820141186
Cameo oh cameo 😂,0.975
Jdi kaya pemilu lgi woy...awas ada kecurangan penghitungan.😂😂😂,0.9709816340610226
"Deddy udah turun 4,6 jt guysss subscriber okwkwk",0
https://youtu.be/fxf1QjS0vW0 coba cek,0
"Msh ada 4,7 jt org bego yg msh sub si botak nih.",0
Bisa liat form c1 nya g nih?,0
Apakah ini akan terjadi kecurangan.... Wkwkwkk,0.0016073463755909678
Kasian cameo udah sedikit malah turun :(.  Awas subscriber nya jangan kalah sama disslike yaaa kasian. Entar license ng yutup nya di ambil :(,0.9229105562880748
"Seru banget real account nya,unsubs masal",0
"Bantai terus tuh, si sampah!!!!!! Botak.",-0.975
The power of netizen,0
si tuyul turun terus,0
ko punya father of you tube turun terus y😂,0.9229105562880748
Live count 👍😂😂😂,0.975
Ayoo terus live count wkwkw,0.975
Hihiiihiiii ada aja Bg 😂😂😂😂,0.975
pewdipie vs t series versi wkwkwk land kah ?,0.9354275143773418
njir propaganda youtube,-0.975
⛷️🏂,0
Propaganda Anying😂😂,0.42493432778761103
Barakallah . Father of YouTube jd mualaf 🤗,0
Mari semarakkan dan lestarikan budaya NU jagan sampai terputus dari generasi kita. Siapa kita NU !,0
Haul Syekh Abdul Qodir Al-Jaelani cocok bagi warga NU di canel  Kuncoro rat hari w,0.8478344305355924
yes nahdlatul ulama,0
Sllu g bisa hdir krna kondisi krja ..y alloh ..semoga bisa istqomah dlm naungan  bndera nahdiyin n u..,0
"Saya dulu meremehkan NU, tapi setelah melihat perkembahan saat ini, NU adalah solusi bagi Ummat Indonesia yang mayoritas muslim. Lewat ijtihad2 ulama yang berkemajuan, NU mengantar ummatnya tetap tersenyum, optimis, dalam menghadapi jaman modern. 
Beda dengan kebanyakan ustad2 jaman now yang mencoba mengikis ijtihad para ulama sepuh NU dengan mengajarkan agama hanya berdasarkan terjemahan tex Alqur'an dan hadis, yang cenderung lebih radikal dan intoleran. 
Akibat jika hanya menggunakan terjemahan tex Alqur'an dan hadis saja oleh banyak ustad jaman now, maka:
1. Uang kertas haram ( karena transaksi sah bila dengan emas, perak dan barter )
2. Transaksi online haram ( penjual pembeli harus melihat barangnya langsung )
3. Bunga bank haram.
4. Gambar manusia dan hewan haram ( akibatnya tv, internet haram, karena bergambar )
5. Musik haram
6. Wanita keluar rumah tanpa muhrim laki2 haram.
Ijtihad itu halal, kalau salah berpahala 1, kalau benar berpahala 2. Ijtihad adalah dasar berpijak dalam melakukan kehidupan ummat di era modern ini agar tetap bahagia. Beruntunglah di Indonesia masih banyak ulama NU dan ulama moderat lainnya yang berpengaruh. NU adalah benteng terakhir demokrasi NKRI.
Beruntunglah Indonesia masih banyak ulama NU dan moderat,",0.9441406906865817
"Hapunten min, nama group hadroh nya apa ya.?",0
💚U NU,0
Masa alloh endaeh😊❤️,0.975
"Said aqil no bgt
 suka mnghina sunah mnghujat sesama islam",0.9229105562880748
"Usul
Klo stiap ada acara gini ,Pake dong kopeah
Pasti lebih mantapp.",0.9575054935196873
"Asalamualaikum,,,,hadiiir di nu krna Allah swt.amiin",0
Innalillahi wa'innaillaihi rojiun telah pulang kehadirat allah swt kyai maemun zubair semoga khusnul khotimah amin ya allah 😭😭😭😭,-0.9027057398655023
NU dihati,0
Mas deddy ini betul2 di ayomi dan di jaga sama gus miftah... Alhamdulillah...,0
"Oraganisasi ciptaan sang kyai memang cerah sampai akhir zaman, kyai yg hafal al quran, bukhori muslim, kutubussittah dan kitab2 lainya dengan sanad dan silsilah nasab keilmuan yg runtut dan jelas. KH. HASYIM ASYARI. Al faatihah...",0.975
Admin.izin copy&share.agar dakwah NU semakin meluas.amin,0
NDEREK NGAOS,0
ilaa KH Maimun Zubair Alfaatihah...,0
Mas Dedy pecinya limited yaa.. haha,0.975
"Saya kok nangis terharu mengikuti istiqhosah ini walau lewat tab,Semoga NU selalu Satu dan Indonesia selalu dalam lindungan Allah swt",0
Nu sejuk menyejukkan emang 👍,0.975
solawatannya ga pake langgam nusantara?,0
Islam bukan hanya NU,0
seneng aku liat  video ini..cair...kena ..smg istiqomah ya om dedy...,0
Yang ku tunggu2 gus idolaku gus miftah....🤗🤗🤗,0
Sy brsykur smua klwrga sy org NU..damai indonesiaku smua brsaudara,0.975
I love u full gus miftah..,0
"Ortuku kyai NU krn dulunya santri tebu ireng dll,aku dr kecil di pondokin di pondok NU+MI YAPPI NU,,Mts prnh di Negeri 1 thn+mondok di kyai NU lg,lalu kls 2 Mts dipindah ke pondok modern yg notabene ustadznya ada yg muhammadiyah dan ada yg NU bgtu pula dgn santrinya dr brbgai mcm golongan,dan SMK di MA'ARIF NU udh gk mondok lg krn pas masuk pondok modern lg aku ilfeel sm santri2 yg lain krn sombong2,dan ketika udh menikah bbrpa thn dh gk ikut golongan NU lg",0.8425528098539372
mantap!!!!!!,-0.975
Kok ustadz bau janda yg kata nya mau murtadin lgi om ded gk ada?,-0.975
Qatar hadir NU mmng the best,0
"Mau NU mau Muhammadiyah tetap sama ² nyembah Allah, meski beda cara tapi tujuan nya sama, (berbeda-beda tetapi tetap satu)(tujuan)
 
Udah jngn pada ngeributin perbedaan, mari kita bersatu teguh untuk menjaga kedaulatan INDONESIA 🇲🇨",0.9073988493288188
Aku cinta nu,0.975
Alhamdulillah.. Mas Deddy semoga ttp bisa istiqomah Amin,0
justru botaknya jadi ciri kasnya,0
subha Alloh 👍👍👍...,0.975
Mantapp,0
Nyimak Gus Miftah...NU menjaga NKRI damai,0.975
Semoga NU tambah jaya. NKRI harga mati.,0
adem rasa ya dengerin solawat.hadir..anak ranto dari purwokerto...di babel,0.9669632681220451
NUantap😍😘,0
"Assalamu'alaikum warohmatullohi wabarohkatuh ...Alhamdulillah  sehat wal'afiat selalu bahagiia keluarga trcinta NU  😍😍😍😍
dedy  joos  ...",0.9560470228463622
"sip...ISLAM DI NUSANTARA...bukan ISLAM NUSANTARA.....
ALLAHU AKBAR..",0
Alhamdulillah..  Melok seneng mas Deddy resmi jadi warga NU..,-0.9354275143773418
Ya lal wathon,0
1:39:11 Rombongan datang,0
"Gus miftah the next.nya ki enthus susmono....NU takan pernah kehabisan uluma"" yg mengikuti perkembangan jaman....qw bangga SEJAK LAHIR MENJADI WARGA NU....",0.9469769280244468
kameranya kurang sip,-0.975
kameranya kurang sip,-0.975
Manttaappp,0
Malem2 knapa pada pake kacamata gelap kok ya,-0.9469769280244468
Nu sak lawase,0
Maaf sekali bkn gmn2 sobat cm mau meluruskan sj bacaan alfatihah yg di baca di awal itu byk yg slh tajwid nya.maaf ya 🙏sy jg org NU beliau2 jg idola sy,0.975
Bludakya kerna hadirya mas dedy yg jlas👍❤,0.975
mantap bang dedy semoga sehat sll,0
Alhamdulillah semarak istiqotsah,0
Semoga Allah tidak mematikan aku dalam keadaan NU,0
"uatad 3M,, Matursuwin Mas miftah
7M ,, pitulungan setengah Maksa
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",0.9585923493289367
Massyaallah alkhamdulilah Yaa-ah mas ded kok sgtuya dhormati👍❤dcintai pra habaib&ulama bsar Nu,0.8969139643693081
Pengajian NU sangatlah sejuk didengarkan ...,-0.9669632681220451
"Apa bila dibacakan al,quran dendarkanlah dn perhatikanlah agar kalian mendapat rahmat",0.975
Mantapp,0
"AQAL SIRAD..MIFTAX...
MANGAPO CANGKEME...TAK ISING TAI LANGSUNG SEKO SILITKU....",0
Mantap .... Acara di tempat lebih luas akan lebih keren karna sy yakin yg mau lihat live lebih banyak lagi....maju terus NU....,0.9282295097959603
idolaku semua itu..,0
joz gus miftah,0
NU adem tetap di hati sampai akhir khayat qu. Melihat mndengrkn muhidho khasana kyi NU rasanya nyaman tenang adeeemm bgt sampai air mata menetes 😭😭😭😭😭 NU mmbawa kedamaian. 🖒🖒🖒🖒,-0.7231616946930183
SEMOGA NU tetap solid ila yaumil qiyamah,0
Mantep,0
2:15:32 kurang jelas apa ya?,0
Jombang kota nderek ngaos pak kiyai..,0
"Karena teman baik akan mengajak kepada kebaikan juga,  gus Miftah & om Deddy",0.975
Alhamdulillah sejuk hati ini rasanya,0.975
Saya semakin bangga menjadi warga NU,0.9669632681220451
"Aku bangga masuk keluarga NU,-",0.9575054935196873
NU semakin jaya...👍👍,0.975
NU joooooss,0
Yang Cinta NU angkat jempol nya...,0
Subhanallah suara mbk Qotrunnada..,0
"Kendal, jawa tengah ikut menyimak",0
Mantultultultullllll... Siap ngikuti,0.975
NU sudah saatnya ... Bangkit . jangan terlelap tidur sehingga hampir lupa kedaan dirinya .   Baru bangkit dari tidur panjangnya ...NU sudah berhasil Memuculkan Tokohnya jadi  Wakil Presiden .  Namun ini tidak cukup sampai disini   ....  Golongan yang ingin mengecilkan NU sedang terus menerus bermanuper untuk menggembosi NU .   Bravo NU .... Penjaga Negeri tercinta .,0.9077760944386437
Alhamdulillah n.u punya dedy,0
Vocal pra acara sakne gk ono sek backingi. Joss😁,0.975
Prof maksum dosen sy di FTP UGM.. ternyata Waketum PBNU.. mantull,0.975
"Masuk pa eco,",0
Mas dedy bner bner rejeki bisa kumpul para kyai nu. Beliu orang orang pilian allah untuk menjaga islam,0.975
"SELAU ISTIGHOSAH RUTIN JUM'AT WAGE SIANG BA'DA SHOLAT JUM'AT MULAI JAM 1 SIANG,DI 20 MUSHOLLA DAN MASJID NU,D DESA BANGARI KERTOSONO JATIM...SUDAH BERLANGSUNG 25 TAHUN ACARA RUTINAN INI...",0
Ronggolawe hadir,0
Madhya Allah adem rasane hati ini ya allah,0
Alhamdulilah...,0
😂😂😂😂😂,0.975
NU Channel...mantap,-0.975
Ya Alloh  kapan bisa ikut,0
Yang peci nya tinggi niku Gus sinten ya?,0.9354275143773418
kmren udh nyimak live nya skr tk putar lg smg dpt barokah shlawat nabi dan para alim ulama ...shallu a'lan nabi...🙏😥🙏,-0.975
"Semoga sehat pnjng umur nggeh  romo yai yai sedanten, gue, maz deddy utk Islam..",0.8130952032735105
Kenapa ngga bisa di download.,0
"NU Bagai pancung bambu yang menancap kokoh siapa yang menendangnya maka akan hancur sendiri....
Sudah banyak ormas-ormas yang ingin menghancurkan NU. Tp MAlah sebalikNya",-0.005356405208138991
Nderek NU sak lawase,0
"Ijin share ten FB njih,matur suwun",0
Dedi perlu diselamatkan dari ke islamannya. Maklum karena dedi muaalaf.dan,0.9575054935196873
"MAAF MIN 3 JAM DURASI TAPI TIDAK ADA SUARANYA DONG 😵.
semoga ada yg upload lagi dg suara. Barakallah min 😊.",0.975
Subhanalloh...gus Miftah n gus Dedi ❤️👍👍👍,0.975
NU memang Habat Bikin adem Lahir Bathin Umat,0
Tawadhu kyai NU walaupun orang muda yang Berdiri,0
"Semoga kita semua dpt syafaat dr nabi kita nabi muhammad saw amin amin...
Sehat selalu utk semua nya",0.975
Umat lucu hadir.... Hiya hiya,-0.975
"Alkhamdulilahhh akhirnya bs lihat om deddy & gus miftah,sepangung 😍 udh 5x berulang""q puter g bosen""",0.975
Alhmdulillah dedy gak salah gerbong...,0
اَللَّهُمَّ صَلِّ عَلٰى سَيِّدِنَا مُحَمَّدٍ وَاٰلِهٖ وَصَحْبِهٖ وَسَلِّم🙏🏻🙏🏻🙏🏻,0
"Disini benar"" terlihat kualitas keilmuan Gus Miftah...  🙏👍👍👍",0.975
