Video ID,Title,Comment,Label
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Ini ustad juga ga benar,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Dedy Corbuser masuk Islam salah pilih orang .,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Yg paling tajam itu mulut,.. hati2 setiap kata2 akan di pertanggung jawabkan,.

Hati2 dengan orang yg berkata liberal terhadap orang lain,.

Hati2 dengan orang yang mengkafirkan orang lain,.

Hati2 dengan umat muslim yg mengumbar aib saudaranya,. 

Hati2 dengan orang yang berkata baik tapi tindakannya lain,.

Hati2 dengan orang yang menjual nama Allah,nabi,dan agama demi kepentingan diri,.

Hati2 dengan orang yang sesat karena dia sendiri tak tau dia tersesat,.

Hati2 dengan yutuber yang hanya bikin konten untuk menyingung, menyindir, merendahkan sesama muslim,.

Hati2 dengan orang yang pandai bicara& sok pintar namun blm terbukti pristasi, .

Hati2 dengan orang yang mengaku ustadz namun ilmunya blum cukup,.
Niscaya itu membahayakan,.

Hati2 dengan media,.kembali pda diri anda jika Anda salah  mengunakanya,.

Semoga kita tergolong orang yang tak sibuk memikirkan orang lain dan merasa benar sendiri,.

Semoga Allah SWT melindungi kita dari orang-orang munafik,.",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Seandainya dai dai sholat Jumat berkhotbah seperti ini, pasti akan lebih efektif... di YouTube ini 90% umat tidak ada yg mendengar...",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Saya ikut ulama yg lurus seperti habibuna rezeg sihab dan ulama2 lainya.,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Saya Dari awal udah nyangka Dia terjurumus di golongan islam nusantara dedengkot libral,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",alahhh ustad2 kaya gini sosmed doang jago... di ajak giliran tabayyun ama kyai2 NU ga pernah berani wkwkwk... contoh noh si nur sugik... baru di datengin banser aja udh ciut apalagi kyainya yg turun XD,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Kasian anda gagal membodohi dedi corbuzer dengan statment agama anda XD... Ngomongin liberal trus anda sndiri radikal?? mau apa hayoo?? salah siapa hayoo??,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","YG BERHAK MENILAI ALLOH.. 
JGN MUDAH MENILAI SESEORANG DG KEBURUKAN. 
MARI KITA SALING BERGANDENGAN TANGAN JGN TERLALU MUDAH MENILAI SESEORANG DG NILAI KEBURUKAN.. 
MARI KITA SMAKIN INTROSPEKSI DIRI. 
SLL MERASA KURANG DI HADAPAN ALLOH.",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Kalau om dedy  dapat guru seperti ente dan kawan2 saya jamin dia gak bakal mualaf tad........om dedy lebih pinter ,lebih kritis ....masalah kenapa dia pilih gus miftah buat jadi pembimbing harusnya gak jadi masalah.....harusnya ente mendoakan tad",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Manusia bangsat..!! Suka mengumbar aib & kesalahan sesama muslim... Murtad masal adalah yg mengaminkan Do'a Neno warisman sa'at pemilu... Film The santri memang salah karna masuk gereja mengasih makanan pada saat acara keagamaan kristen...
 Memang sangat berat beban Nabi Muhammad.. UmatNya berbeda2 pendapat sama2 merasa benar hingga gontok2an... Namun Nabi Muhammad adalah Pemimpin yg bijak dapat mempersatukan perbedaan pendapat kedua belah pihak yg berselisih... Jika seorang Ustad masih mengumbar Amarah di muka umum apalagi menganggap muslim yg lain Liberal & menuduh Syi'ah.. Tak layak mengaku ustad... Nabi bukan, Sahabat nabi juga bukan, Meng Islamkan orang juga tidak, Marah2 kayak berjasa terhadap Islam.. Dol dol kok gak nyadar kau itu bukan siapa2.. Dengan cara baiklah dlm mengingatkan jika seorang muslim salah...",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Tukang ceramah..yg suka nyinyiiirr..,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Orang"" kayak gini kok gak pernah bahas mbah maemon zubair, habib luthfi, habib Asegraf  ,Gus Musafip padahal ke ilmunya jauh dari orang ini",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Semoga Dedy pandai2 memilih ustadz yang benar2 mengajarkan Islam yg rahmatan Lil'alamiiin!,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","""SAYA KHAWATIR ANDA MASUK KE ISLAM YG LIBERAL"" perkataan ustad ini suudhon,yg penting masuk islam dg kalimat LAA ILAAHA ILLALLOH ,,",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Macam betul paling benar sendiri..,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Smoga hidayah selalu dekat dg dc,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",MasyaAllah Terima Kasih bnyk Ustadz. Barokallah☝☝❤,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Apakah gus miftah itu islam liberal begitu tad???,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Chanelnya HTI n FPI ni yeee,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",ustadz watak syaitoniyyah .... nte di youtub koar koar  adu domba doang & cari terkenal.,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Jangan dngarkan fatwa orang sholih, jgn berfatwa berlebih2 an seakan2 org harus steril dari dosa yg tdk bisa (Gus Baha')
Jgn mudah mnjelek2an apalagi mengkafirkan2 org lain sdngkan diri sndri blm tntu lbih baik dripda yg di jelekan. Mohon maaf sblm nya, salam ukhwah 😊",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",sy kurang faham dengan penjelasan ustadz ini ..,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","idem ustadz,
gara2 kata salah kamar selanjutnya,sehat wal afiat untuk semuanya aamiin..",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Chanel provokatif...,-1
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Kenapa kamu mencari kesempatan dan bahkan mencari kesalahan kesalahan orang untuk menjadikan diri kamu lebih hebat dari orang lain,orang yang mencari kesalahan orang kejelekan orang dia adalah orang yang paling jelek jangan kamu merasa bahwa kamu orang hebat karena kamu tahu kejelekan orang lain tidak perlu itu bukan tugas kamu wahai umat Muhammad Saw",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Kamu punya bukti nggak kalo Dedy Corbuzier terjerumus?,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",SAYANG SEKALI DDC  KOK TDK MENCARI GURU2  YG BERKLAS,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Muak aku denger cara ngomongnya,sok pinter,sok bener sok suci,orang2 kaya gini ga bakal sprti gus miftah yg bisa mengislamkan bnyk orang,entah sudah brp bnyk orang yg bersyahadat krn bimbingan beliau.ne org yg gus mksd ayam broiler",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Ustad kamu kaya le mirenal yah 
Ada manis2 nya masyaAllah",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Said aqil siradj Toleransi kebablasan yg menuruti hawa nafsunya.,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",dan faktanya NU dan Muhammadiyah masih yang terbesar di Indonesia😅😅,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Mas dedy itu orang yg cerdas insya Allah jika bersungguh2  menjadi ulama yg hebat,1
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Penggiringan opini publik lagi nihh,, drinod nyinyir di media ya udh sadarin aja langsung ke DC nya kalo dia tuh salah masuk islam nya,, jgn berani nya nyinyir aja di media 🤭",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Karepmu piye to tat.... Enek wong muallaf d salahne, wes islam. D kafir2no",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Saya setuju mas Dedy C dekat dengan NU dan itu yg terbaik,1
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","iya ustad,kasihan bang dedy,,masih bagus tuh kakak nya ustad felik shiou,masuk islam tepat ,di ustad adi hidayat,,tp semga bang dedy segera sadar,klo dia sudah salah ,dan sgera mecnari islam yg bener,,aamiinn",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Alhamdulilah di tempat saya kerja, tiap hari Jum'at libur",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Jangan suka mencela saudaramu seiman. Belum tentu kita sendiri benar. Dedy Corbuzier masuk islam kita dukung saja dan jadilah dia saudara seiman kita.,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","1iri
2beda arah 
Cuma biki cenet  besar",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Sepintar apapun, secerdas apapun  seorang deddy corbuseir kalo ia tdk belajar betul-betul kepada Agama Islam gak bakalan ketemu Islam sebenarnya, kalo tdk belajar ngaji alquran belajar sholat bukan cuma mengucapkan duakalimah syahadad saja, msh jauh, mudah-mudahan mas deddy Istiqamah didalam Islam.Aamiin.",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Betul bngt divideo sdr ini ustadz, saya juga gak setuju, masa deddy corbusier kalo sholatnya selalu pakai baju ketat baju hitam, sebaiknya ya..paki kopiah gak usah songkok hitam kalo terlalu berat pengap dan pakailh kopiah haji yg tipis, baju koko misal ini Gus miftah kok gak ada saran kale ya....",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Wa alaykum salam ustad ,semoga selalu diberi kesehatan dan panjang umur,aamiin..",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","ASsalamuallaikum,warohmatullahi wabarokatuh, Masya allah ,allah huakbar ,mksh yah ustadz slallu memebrikan penjabaran y mudah d cerna ,smoga ustadz slallu dlm lindungan allah dan panjang umur ,dan di berikan kemudahan dalam urusan d jalan ALLAH ,ALLAH HUMA Aamiin 🤲🙏",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Aneh..,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Memang dipahami dan dimengerti bahwa ke2 muallaf tsb ,tdk seperti sdr muallaf yg lain awalnya memang pendeta kemudian banyak belajar setelah muallaf,tentu harapan pembinaan dr gol yang membidangi 
 disamping kemauan sendiri.orang jadi muallaf/hijrah keyakinsn krn fsktor ekonomi,,cinta, hidayah krn merasa yg didalami dlm kitab suci yg dipelajari kontradiksi dgn hati nurani demi mencari kebenaran, pengaruh lingkungan.",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Semoga muallaf dedi dan kak  felix bertambah imannya dan ilmu agama yg diyakini setelah jadi.imuallaf.,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Keluar dr lubang buaya malah masuk lubang ular. Kl ga segara keluar dr lubamg ular tetap saja bisa cilaka.,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Makanya cari guru yang bener2 memegang alquran dan hadis,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Smg ust Mohammad fahim sehat selalu,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",FPI kaum khawarij Biadab berkedok jihad dan NU kaum Syirik (bid'ah) yang sama-sama anjing-anjingnya penduduk neraka yang menyembah MAYAT dikuburan dengan MODUS minta BAROKAH!,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL","Amiin.. mudah ""han saudara kita DC nonton ini dan menjadi Islam yg kappah...",
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Roger danuarta jg belajar islam yg lurus dan bljr ngaji jg. Trus ujung oppa orang korea itu jg belajar susah payah utk bs sholat dan ngaji,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Semoga Dedy banyak membaca buku-buku sejarah Islam... Jangan cuma menuruti kata-kata orang liberal di sekitar nya..,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Mbok Yo ben,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Iya kyi kholil bangkalan madura ..,
,,,
fMh3tbDh5EU,"KASIHAN DEDY, MASUK ISLAM MALAH TERJERUMUS KE JURANG LIBERAL",Kasihan...semoga segera sadar dan dimudahkan untuk mendapat hydayah.,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,*BOTAK BOTAKONTOL COWO MULUT BENCONG*,-1
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Halo penonton skip,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Akwkakwkw atta ngpa dimasukin dah,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Subs dedi turun,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,"Capt vincent itu 2,6  jta sub bro...
Ah ngarang ni vidio, Lol...",
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,#DediCongorBusyet,-1
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,#DediCongorBusyet,-1
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,#DediCongorBusyet tagarin,-1
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Biar makin banyak yang tau sebarin di semua media sosial yakin ... makin anjlok ni bapaknya tuyul indonesia dedi Congor Busyet,-1
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Gile cameo cpt bgt turunnya..skg dah 718k aj dr aq liat 755k,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,"Cameopler siapa si ajg? Subs dikit mau ikut campur tolol
#SaveCaptVincent",
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,"Beda ma yg sblh, vincen udh 2,4....",
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Unsuscribe dn dislike yg jhat,-1
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,REPORT NIH VIDEO,-1
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,"APAANSI NIH VIDEO ANJING, GAJELAS!",-1
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,"Alhamdulilah, kena juga ni orng. Semakin lama semakin songong aja sih. Ada karma kan ? Ayo #unsubscribeDC",
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,"teramat arogan seorang DC, seolah olah dia adl trend centre sebuah media sosial, dia angkuh sejak menghina dan mencampuri urusan rmh tangga nya mario teguh, akibat nya skr mario teguh hancur karir dan usaha nya sbg seorang motivator.. yuppz thats DC attitude, really badly..  kini karma berlaku dan arogansi anda akan runtuh oleh tangan Tuhan sendiri.",
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,"atta aja yg king youtuber bisa kalah oleh Capt vincent loh,,, hehehe",
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Ini memang beda,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Vincent,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Kolom Komen sm like dislike disable semua tuh 2 atas wkwkwkek,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,"Mampus turun njing w slalu dukung capt lah dari dulu 200k sampe sekarang karena saya bercita""jadi pilot bukan jadi upin ipin otot gede kurang pemberani meskipun badan w kurus gk gendut kek si botak tapi w tabrak mampus lu",-1
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,"Kerjaanx jatuin org, main keroyok lg.!",
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,yutuber tanpa subcriber..  auto glagapan... jangan remehkan netizen yg maha agung.,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Pemilihan presiden youtuber ina,0
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Ini sih sama banget kaya drama james charles ma tati... sekarang kejadian di indo.. kesian amat jatohin orang sekarang pake unsubs... mantapp.. makanya sekarang hati2 bikin content jangan salah ngomong. Rasis.. bisa fatal...,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,content2nya cameo sbnrnya bagus..cm kali ini lg apes aja collab sm DC lgs menurun deh subscribernya🙈,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Cameo oh cameo 😂,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Jdi kaya pemilu lgi woy...awas ada kecurangan penghitungan.😂😂😂,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,"Deddy udah turun 4,6 jt guysss subscriber okwkwk",
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,https://youtu.be/fxf1QjS0vW0 coba cek,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,"Msh ada 4,7 jt org bego yg msh sub si botak nih.",-1
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Bisa liat form c1 nya g nih?,0
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Apakah ini akan terjadi kecurangan.... Wkwkwkk,0
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Kasian cameo udah sedikit malah turun :(.  Awas subscriber nya jangan kalah sama disslike yaaa kasian. Entar license ng yutup nya di ambil :(,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,"Seru banget real account nya,unsubs masal",
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,"Bantai terus tuh, si sampah!!!!!! Botak.",-1
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,The power of netizen,0
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,si tuyul turun terus,-1
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,ko punya father of you tube turun terus y😂,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Live count 👍😂😂😂,0
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Ayoo terus live count wkwkw,0
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Hihiiihiiii ada aja Bg 😂😂😂😂,0
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,pewdipie vs t series versi wkwkwk land kah ?,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,njir propaganda youtube,-1
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,⛷️🏂,
,,,
DXthP9sD4rw,[LIVE COUNT!] Deddy Corbuzier &amp; Cameo Project VS Vincent Raditya,Propaganda Anying😂😂,-1
,,,
FVy0PNTkpIA,deddy corbuzier..jadi muallaf,Barakallah . Father of YouTube jd mualaf 🤗,
,,,
4WGiSDY7js4,"🔴 (LIVE) ISTIGHOTSAH BERSAMA KH. SAID AQIL SIROJ, GUS MIFTAH &amp; DEDY CORBUZIER",Mari semarakkan dan lestarikan budaya NU jagan sampai terputus dari generasi kita. Siapa kita NU !,
,,,
4WGiSDY7js4,"🔴 (LIVE) ISTIGHOTSAH BERSAMA KH. SAID AQIL SIROJ, GUS MIFTAH &amp; DEDY CORBUZIER",Haul Syekh Abdul Qodir Al-Jaelani cocok bagi warga NU di canel  Kuncoro rat hari w,
,,,
4WGiSDY7js4,"🔴 (LIVE) ISTIGHOTSAH BERSAMA KH. SAID AQIL SIROJ, GUS MIFTAH &amp; DEDY CORBUZIER",yes nahdlatul ulama,
,,,
4WGiSDY7js4,"🔴 (LIVE) ISTIGHOTSAH BERSAMA KH. SAID AQIL SIROJ, GUS MIFTAH &amp; DEDY CORBUZIER",Sllu g bisa hdir krna kondisi krja ..y alloh ..semoga bisa istqomah dlm naungan  bndera nahdiyin n u..,
,,,
4WGiSDY7js4,"🔴 (LIVE) ISTIGHOTSAH BERSAMA KH. SAID AQIL SIROJ, GUS MIFTAH &amp; DEDY CORBUZIER","Saya dulu meremehkan NU, tapi setelah melihat perkembahan saat ini, NU adalah solusi bagi Ummat Indonesia yang mayoritas muslim. Lewat ijtihad2 ulama yang berkemajuan, NU mengantar ummatnya tetap tersenyum, optimis, dalam menghadapi jaman modern. 
Beda dengan kebanyakan ustad2 jaman now yang mencoba mengikis ijtihad para ulama sepuh NU dengan mengajarkan agama hanya berdasarkan terjemahan tex Alqur'an dan hadis, yang cenderung lebih radikal dan intoleran. 
Akibat jika hanya menggunakan terjemahan tex Alqur'an dan hadis saja oleh banyak ustad jaman now, maka:
1. Uang kertas haram ( karena transaksi sah bila dengan emas, perak dan barter )
2. Transaksi online haram ( penjual pembeli harus melihat barangnya langsung )
3. Bunga bank haram.
4. Gambar manusia dan hewan haram ( akibatnya tv, internet haram, karena bergambar )
5. Musik haram
6. Wanita keluar rumah tanpa muhrim laki2 haram.
Ijtihad itu halal, kalau salah berpahala 1, kalau benar berpahala 2. Ijtihad adalah dasar berpijak dalam melakukan kehidupan ummat di era modern ini agar tetap bahagia. Beruntunglah di Indonesia masih banyak ulama NU dan ulama moderat lainnya yang berpengaruh. NU adalah benteng terakhir demokrasi NKRI.
Beruntunglah Indonesia masih banyak ulama NU dan moderat,",
,,,
4WGiSDY7js4,"🔴 (LIVE) ISTIGHOTSAH BERSAMA KH. SAID AQIL SIROJ, GUS MIFTAH &amp; DEDY CORBUZIER","Hapunten min, nama group hadroh nya apa ya.?",
,,,
4WGiSDY7js4,"🔴 (LIVE) ISTIGHOTSAH BERSAMA KH. SAID AQIL SIROJ, GUS MIFTAH &amp; DEDY CORBUZIER",💚U NU,
,,,
4WGiSDY7js4,"🔴 (LIVE) ISTIGHOTSAH BERSAMA KH. SAID AQIL SIROJ, GUS MIFTAH &amp; DEDY CORBUZIER",Masa alloh endaeh😊❤️,
,,,
4WGiSDY7js4,"🔴 (LIVE) ISTIGHOTSAH BERSAMA KH. SAID AQIL SIROJ, GUS MIFTAH &amp; DEDY CORBUZIER","Said aqil no bgt
 suka mnghina sunah mnghujat sesama islam",
,,,
4WGiSDY7js4,"🔴 (LIVE) ISTIGHOTSAH BERSAMA KH. SAID AQIL SIROJ, GUS MIFTAH &amp; DEDY CORBUZIER","Usul
Klo stiap ada acara gini ,Pake dong kopeah
Pasti lebih mantapp.",
,,,
